扎兰屯滨河水岸三期,B10#楼2单元,沈阳三洋电梯,乘客电梯,2017200049A10,,沈阳三洋电梯有限公司,2017-9-4,2017200049A10,VF320,曳引驱动,7,7,7,630,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,B5#楼5单元,沈阳三洋电梯,乘客电梯,2017200049A09,,沈阳三洋电梯有限公司,2017-9-4,2017200049A09,VF320,曳引驱动,7,7,7,,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,B5#楼4单元,沈阳三洋电梯,乘客电梯,2017200049A08,,沈阳三洋电梯有限公司,2017-9-4,2017200049A08,VF320,曳引驱动,7,7,7,,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,B5#楼2单元,沈阳三洋电梯,乘客电梯,2017200049A06,,沈阳三洋电梯有限公司,2017-9-4,2017200049A06,VF320,曳引驱动,7,7,7,,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,A4#楼3单元,沈阳三洋电梯,乘客电梯,2017200049A02,,沈阳三洋电梯有限公司,2017-9-4,2017200049A02,VF320,曳引驱动,,,,,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,B5#楼1单元,沈阳三洋电梯,乘客电梯,2017200049A05,,沈阳三洋电梯有限公司,2017-9-4,2017200049A05,VF320,曳引驱动,7,7,7,,1,2018-1-21,扎兰屯市,,,
扎兰屯滨河水岸三期,A4#楼1单元,沈阳三洋电梯,乘客电梯,2017200049A04,,沈阳三洋电梯有限公司,2017-9-4,,VF320,曳引驱动,7,7,7,,1,2018-1-21,扎兰屯市,,,
扎兰屯首创房地产（滨河水岸）,B10#1单元,沈阳三洋电梯,乘客电梯,13-PA-E-2009,,沈阳三洋电梯有限公司,2013-4-23,,VF320,曳引驱动,,,,,1,2017-2-23,扎兰屯,,,
陈旗维丽斯大酒店,1#,沈阳三洋电梯,乘客电梯,31101507252510120001,,沈阳三洋电梯有限公司,2015-7-20,201520012,VF330,曳引驱动,,,,,1,2018-1-20,陈旗,,,
额尔古纳云海小区,1,怡达快速电梯有限公司,乘客电梯,E120007,,,2015-12-25,E120007,EKJ30,曳引驱动,6,6,6,,1,2016-6-20,额尔古纳,,,
新巴尔虎左旗交警大队住宅楼二期工程,4单元,沈阳三洋电梯,乘客电梯,31101507262018020004,,沈阳三洋电梯有限公司,2016-10-21,TS 1520058A42016100259,VF330,曳引驱动,7,7,7,,1,2018-1-25,东旗,,,
新巴尔虎左旗交警大队住宅楼二期工程,3单元,沈阳三洋电梯,乘客电梯,31101507262018020003,,沈阳三洋电梯有限公司,2015-10-21,TS 1520058A32016100258,VF330,曳引驱动,7,7,7,,1,2018-1-25,东旗,,,
新巴尔虎左旗交警大队住宅楼二期工程,1单元,沈阳三洋电梯,乘客电梯,31101507262018020001,,沈阳三洋电梯有限公司,2016-10-21,TS1520058A12016100256,VF330,曳引驱动,7,7,7,,1,2018-1-25,东旗,,,
新巴尔虎左旗交警大队住宅楼二期工程,2单元,沈阳三洋电梯,乘客电梯,31101507262018020002,,沈阳三洋电梯有限公司,2016-10-21,TS 1520058A22016100257,VF330,曳引驱动,7,7,7,,1,2018-1-25,东旗,,,
远山红郡1,9#楼2单元左侧,沈阳三洋电梯,乘客电梯,31101507022018050050,,沈阳三洋电梯有限公司,2016-6-6,TS1426009A42016050501,VF320-17/17-1000/1.75,曳引驱动,17,17,17,,1.75,2017-10-17,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,10#楼1单元-2,沈阳三洋电梯,乘客电梯,31101507022017120108,,沈阳三洋电梯有限公司,2016-6-6,TS1426009A32016050500,VF320-17/17-1000/1.75,曳引驱动,17,17,17,,1.75,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,9#楼1单元左侧,沈阳三洋电梯,乘客电梯,31101507022018050048,,沈阳三洋电梯有限公司,2016-6-6,TS1426009A22016050499,VF320-17/17-1000/1.75,曳引驱动,17,17,17,,1.75,2017-10-17,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,10#楼2单元-2,沈阳三洋电梯,乘客电梯,31101507022017120110,,沈阳三洋电梯有限公司,2016-6-6,TS6009A12016050498,VF320-17/17-1000/1.75,曳引驱动,17,17,17,,1.75,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,9#楼1单元右侧,沈阳三洋电梯,乘客电梯,31101057022018050047,,沈阳三洋电梯有限公司,2016-6-6,TS1426008A42016050497,VF320-18/18-1000/1.75,曳引驱动,18,18,18,,1.75,2017-10-17,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,10#楼1单元-1,沈阳三洋电梯,乘客电梯,31101507022017120109,,沈阳三洋电梯有限公司,2016-6-6,TS1426008A32016050496,VF320-18/18-1000/1.75,曳引驱动,18,18,18,,1.75,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,9#楼2单元右侧,沈阳三洋电梯,乘客电梯,31101507022018050049,,沈阳三洋电梯有限公司,2016-6-6,TS1426008A22016050495,VF320-18/18-1000/1.75,曳引驱动,18,18,18,,1.75,2017-10-17,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,10#楼2单元-1,沈阳三洋电梯,乘客电梯,31101507022017120111,,沈阳三洋电梯有限公司,2016-6-6,TS1426008A12016050494,VF320-18/18-1000/1.75,曳引驱动,18,18,18,,1.75,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
山水嘉园,11号楼2单元,沈阳三洋电梯,乘客电梯,31101507832017010033,,沈阳三洋电梯有限公司,2015-7-10,2015-2100,VF320,曳引驱动,6,6,6,,1.5,2017-12-26,扎兰屯,,,
山水嘉园,6号楼1单元,沈阳三洋电梯,乘客电梯,31101507832017010022,,沈阳三洋电梯有限公司,2015-7-28,2015-20009A1,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,5号楼2单元,沈阳三洋电梯,乘客电梯,31101507832017010020,,沈阳三洋电梯有限公司,2015-7-10,2015-20008A2,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,5号楼1单元,沈阳三洋电梯,乘客电梯,31101507832017010019,,沈阳三洋电梯有限公司,2015-7-10,2015-20008A1,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,15号楼3单元,沈阳三洋电梯,乘客电梯,31101507832017010038,,沈阳三洋电梯有限公司,,2015-20008A16,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,20号楼2单元,沈阳三洋电梯,乘客电梯,31101507832017010042,,沈阳三洋电梯有限公司,2016-2-25,2015-20008A13,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,19号楼2单元,沈阳三洋电梯,乘客电梯,31101507832017010040,,沈阳三洋电梯有限公司,2016-8-30,2015-20008A18,VF320,曳引驱动,,,,,1,2017-12-26,扎兰屯,,,
山水嘉园,19号楼1单元,沈阳三洋电梯,乘客电梯,31101507832017010039,,沈阳三洋电梯有限公司,2016-8-30,2015-20008A17,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,15号楼1单元,沈阳三洋电梯,乘客电梯,31101507832017010036,,沈阳三洋电梯有限公司,2016-8-30,2015-20008A14,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
山水嘉园,15号楼2单元,沈阳三洋电梯,乘客电梯,31101507832017010037,,沈阳三洋电梯有限公司,2016-8-30,2015--20008A15,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
扎兰屯首创房地产（滨河水岸）,2#号楼2单元,沈阳三洋电梯,乘客电梯,30001507000154,,沈阳三洋电梯有限公司,2010-6-15,2010-2034A,VF320CFT,曳引驱动,7,7,7,,1,2016-5-18,扎兰屯,,,
扎兰屯首创房地产（滨河水岸）,2#号楼1单元,沈阳三洋电梯,乘客电梯,30001507000155,,沈阳三洋电梯有限公司,2010-6-16,2010-2034C,VF320CFT,曳引驱动,7,7,7,,1,2016-5-18,扎兰屯,,,
扎兰屯首创房地产（滨河水岸）,2#3单元,沈阳三洋电梯,乘客电梯,30001507000153,,沈阳三洋电梯有限公司,2010-6-16,2010-2034B,VF320CFT,曳引驱动,7,7,7,,1,2016-5-18,扎兰屯,,,
伊敏河镇金茂祥商务酒店,伊敏,沈阳三洋电梯,乘客电梯,31101507242017050001,,沈阳三洋电梯有限公司,2016-5-14,,VF330-5/5-800KG-1.0,曳引驱动,5,5,5,,1,2016-5-14,伊敏,,,
山水嘉园,20号楼3单元,沈阳三洋电梯,乘客电梯,31101507832017010043,,沈阳三洋电梯有限公司,2016-2-25,,VF320,曳引驱动,6,6,6,,1,2017-12-26,扎兰屯,,,
远山红郡1,6#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120102,,沈阳三洋电梯有限公司,2015-9-19,,VF320-8/8-1000/1.5,曳引驱动,,,,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,3#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120096,,沈阳三洋电梯有限公司,2015-9-19,,VF320-8/8-1000/1.5,曳引驱动,8,8,8,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,8#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120107,,沈阳三洋电梯有限公司,2015-9-19,,VF330-8/8-800/1.5,曳引驱动,,,,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,3#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120097,,沈阳三洋电梯有限公司,2015-9-19,,VF320-8/8-1000/1.5,曳引驱动,8,8,8,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,8#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120106,,沈阳三洋电梯有限公司,2015-9-19,,VF330-8/8-800/1.5,曳引驱动,,,,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,6#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120103,,沈阳三洋电梯有限公司,2015-9-19,,VF320-8/8-1000/1.5,曳引驱动,8,8,8,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,2#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120094,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,,,,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,2#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120095,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,4#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120098,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000-1.5,曳引驱动,,,,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,4#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120099,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,1#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120092,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,5#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120100,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,1#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120093,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,7#楼1单元,沈阳三洋电梯,乘客电梯,31101507022017120104,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,5#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120101,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二街南侧,,,
远山红郡1,7#楼2单元,沈阳三洋电梯,乘客电梯,31101507022017120105,,沈阳三洋电梯有限公司,2016-4-19,,VF320-12/12-1000/1.5,曳引驱动,12,12,12,,1.5,2018-2-7,海拉尔东山（北部）组团杏林路西侧、规划二道街南侧,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,集合公寓,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020045,,,2012-7-15,,EDL-508K- II / VF-800/1.5,曳引驱动,16,16,16,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,集合公寓,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020043,,,2012-7-15,,EDL-508B/ VF-1600 / 1.0,曳引驱动,16,16,16,,1,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,集合公寓（西）,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020046,,,2012-7-15,,EDL-508K- II / VF-800/1.0,曳引驱动,4,4,4,,1,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,集合公寓（东）,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020044,,,,,EDL-508K- II / VF-800 / 1.0,曳引驱动,4,4,4,,1,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,会所（右）,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020070,,,2012-7-15,,EDL-508K-II / VF-800/1.0,曳引驱动,3,3,3,,1,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,会所（左）,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020071,,,2012-7-15,,EDL-508K- II / VF-800/1.0,曳引驱动,3,3,3,,1,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,2#楼3单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020052,,,2012-7-15,,EDL-508K- II / VF-800/1.5,曳引驱动,19,19,19,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,2#楼2单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020051,,,2012-7-15,,EDL-508K- II / VF-800 /1.5,曳引驱动,,,,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,2#楼1单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020050,,,2012-7-15,,EDL-508K- II / VF-800/1.5,曳引驱动,19,19,19,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,3#楼3单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020055,,,2012-7-15,,EDL-508K- II / VF-800/1.5,曳引驱动,19,19,19,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,3#楼2单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020054,,,2012-7-15,,EDL-508K-II/VF-800/1.5,曳引驱动,19,19,19,,1.5,2018-1-17,海拉尔,,,
呼伦贝尔市中心城区公共租赁住房（老年公寓）,3#楼1单元,上海爱登堡电梯股份有限公司,乘客电梯,31101507022018020053,,,2012-7-15,,EDL-508K-II/VF-800/1.5,曳引驱动,19,19,19,,1.5,2018-1-17,海拉尔,,,
扎兰屯市老干部活动中心,老干部活动中心,沈阳三洋电梯,乘客电梯,31101507832015100001,,沈阳三洋电梯有限公司,2015-5-13,,VFB320,曳引驱动,4,4,4,,1,2016-7-30,扎兰屯市,,,
鄂温克旗人民医院,鄂温克旗人民医院杂物梯,沈阳三洋电梯,杂物电梯,31701507242010120002,,沈阳三洋电梯有限公司,,10-MR-L-1190,VFB330,曳引驱动,6,6,6,,1,2015-12-30,鄂温克旗,,,
