['百乐购', 1943, 2067, 0, '中山石岐区', {'longitude': 113.3956242371064, 'latitude': 22.536910762866132, 'province': '广东省', 'city': '中山市', 'country': '中山市市辖区', 'address': '广东省中山市中山市市辖区莲塘东路2号'}]
['百乐购', 1943, 2067, 0, '中山石岐区', {'longitude': 113.3956242371064, 'latitude': 22.536910762866132, 'province': '广东省', 'city': '中山市', 'country': '中山市市辖区', 'address': '广东省中山市中山市市辖区莲塘东路2号'}]
['凤凰山1号', 1943, 1974, 1975, '情侣北路399号凤凰山一号', {'longitude': 113.60639228443547, 'latitude': 22.33420892150981, 'province': '广东省', 'city': '珠海市', 'country': '香洲区', 'address': '广东省珠海市香洲区情侣北路399号'}]
['通大百货', 1943, 1974, 1975, '香洲紫荆路134号', {'longitude': 113.57324124485535, 'latitude': 22.283956431791232, 'province': '广东省', 'city': '珠海市', 'country': '香洲区', 'address': '广东省珠海市香洲区银香路18号'}]
['通大百货', 1943, 1974, 1975, '香洲紫荆路134号', {'longitude': 113.57324124485535, 'latitude': 22.283956431791232, 'province': '广东省', 'city': '珠海市', 'country': '香洲区', 'address': '广东省珠海市香洲区银香路18号'}]
['文化产业园', 1943, 1974, 1975, '珠海南屏南湾北路32号文化创意产业园', {'longitude': 113.5136975132989, 'latitude': 22.233491118435875, 'province': '广东省', 'city': '珠海市', 'country': '香洲区', 'address': '广东省珠海市香洲区南湾北路32号-3幢'}]
['实验学校', 1943, 1974, 1976, '井岸镇港霞路551号', {'longitude': 113.3045864830079, 'latitude': 22.217781416741634, 'province': '广东省', 'city': '珠海市', 'country': '斗门区', 'address': '广东省珠海市斗门区港霞东路79'}]
['实验学校', 1943, 1974, 1976, '井岸镇港霞路551号', {'longitude': 113.3045864830079, 'latitude': 22.217781416741634, 'province': '广东省', 'city': '珠海市', 'country': '斗门区', 'address': '广东省珠海市斗门区港霞东路79'}]
['实验学校', 1943, 1974, 1976, '井岸镇港霞路551号', {'longitude': 113.3045864830079, 'latitude': 22.217781416741634, 'province': '广东省', 'city': '珠海市', 'country': '斗门区', 'address': '广东省珠海市斗门区港霞东路79'}]
