宏华花苑,D栋1单元南侧10号,奥的斯电梯,乘客电梯,301043010222004040020,10#,奥的斯电梯（中国）有限公司,2003-9-15,2002CE6834E06-10,TKJ800/1.5-JXW,曳引驱动,,,,,,,长沙市芙蓉区维力巷8号,,,
浏阳河婚庆园,健身房栋/单元东侧3#号,奥的斯电梯,乘客电梯,31304301022013060002,3#,奥的斯电梯（中国）有限公司,2012-08-17,D6NH5980,TKJ1000/1.0-JXW,曳引驱动,,,,,,,芙蓉区浏阳河大道二段305号,,,
浏阳河婚庆园,漫咖啡栋/单元东侧2号,奥的斯电梯,乘客电梯,31304301022013060001,2#,奥的斯电梯（中国）有限公司,2012-08-17,D6NH5980,TKJ1000/1.0-JXW,曳引驱动,,,,,,,芙蓉区浏阳河大道二段305号,,,
浏阳河婚庆园,海之宣栋/单元东侧1#号,奥的斯电梯,乘客电梯,31304301022013060003,1#,奥的斯电梯（中国）有限公司,2012-08-17,D6NH5982,TKJ1000/1.0-JXW,曳引驱动,,,,,,,芙蓉区浏阳河大道二段305号,,,
浏阳河婚庆园,弗洛KTV栋/单元东侧4#号,奥的斯电梯,乘客电梯,31304201022013060004,4#,奥的斯电梯（中国）有限公司,2012-08-17,D6NH5983,TKJ1000/1.0-JXW,曳引驱动,,,,,,,芙蓉区浏阳河大道二段305号,,,
福泽园,6栋1单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120057,1#,通力电梯有限公司,2016-05-23,1136607075,KONE MiniSpace,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,6栋2单元西侧2号电梯,通力电梯,乘客电梯,31104301052016120056,2#,通力电梯有限公司,2016-05-23,1136607074,KONE MiniSpace,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,6栋1单元东侧2号电梯,通力电梯,乘客电梯,31104301052016120055,2#,通力电梯有限公司,2016-05-23,1136607073,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,6栋2单元西侧1号电梯,通力电梯,乘客电梯,31104301052016120054,1#,通力电梯有限公司,2016-05-23,1136607072,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,6栋2单元东侧2号电梯,通力电梯,乘客电梯,31104301052016120061,2#,通力电梯有限公司,2016-05-23,1136607081,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
